Date,Close,High,Low,Open,Volume,Daily_Return,MA5,MA20
2025-09-03,237.7972412109375,238.1761740423919,233.69883553511272,236.54080133953738,66427800,3.8089831791702666,232.01959228515625,228.17341690063478
2025-09-04,239.10354614257812,239.2232027368954,236.0721290991865,237.77729643117493,47549400,0.5493356125531701,233.87234802246093,229.5082275390625
2025-09-05,239.01380920410156,240.63921565449175,237.8171975861315,239.3229322237051,54870400,-0.037530576155930806,235.29432678222656,230.50089111328126
2025-09-08,237.20892333984375,239.47250850410185,235.6732593017711,238.62491556233425,48999500,-0.7551387387481734,236.4390899658203,230.93915100097655
2025-09-09,233.6888885498047,238.10638391026913,232.70167593051625,236.33140663047269,66313900,-1.483938605882873,237.36248168945312,231.2966407775879
2025-09-10,226.1501922607422,231.76431424305812,225.31256565050364,231.53496736029473,83440800,-3.225954103271722,235.03307189941407,231.154044342041
2025-09-11,229.3810577392578,229.7998710451417,226.010588238333,226.23995033725743,50208600,1.4286370691166894,233.08857421875,230.98950958251953
2025-09-12,233.40966796875,233.84841389514688,228.3739115767776,228.5733443098202,55824200,1.756295951024689,231.96774597167968,231.05382766723633
2025-09-15,236.03224182128906,237.5180438551372,234.36695488957946,236.33139853346725,42699500,1.1235926409398633,231.73240966796874,231.30860595703126
2025-09-16,237.4781494140625,240.53949594661788,235.65332541334,236.51088466190768,63421100,0.6125890181851501,232.49026184082032,231.67058181762695
2025-09-17,238.3157958984375,239.42266510979977,237.05934071942244,238.2958480596019,46508000,0.3527257082143187,234.9233825683594,232.09089279174805
